geoid,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
01772,35233798,3917459,13.604000000000001,1.5130000000000001,42.302877,-71.530828,2017
01773,35277802,2009140,13.620999999999999,0.7759999999999999,42.425506,-71.310812,2017
01775,44856759,1752517,17.319000000000003,0.677,42.429688,-71.512514,2017
01776,62784347,1256070,24.241,0.485,42.383367,-71.42107,2017
01778,39390192,2068791,15.209000000000001,0.799,42.356275,-71.361942,2017
01801,32765549,802750,12.651,0.31,42.488769,-71.154438,2017
01803,30301535,323480,11.699000000000002,0.125,42.503227,-71.201713,2017
01810,79843645,3436401,30.828000000000003,1.327,42.648044,-71.161751,2017
01821,42906792,1018583,16.566,0.39299999999999996,42.54933,-71.251725,2017
01824,45973425,1007606,17.75,0.389,42.590790000000005,-71.355182,2017
01826,53528320,1714783,20.666999999999998,0.662,42.679722999999996,-71.30068,2017
01827,42608633,783541,16.451,0.303,42.676149,-71.499772,2017
01830,35802325,3346022,13.823,1.2919999999999998,42.796313,-71.053436,2017
01832,29527380,1251737,11.401,0.483,42.791114,-71.132859,2017
01833,33301966,750836,12.857999999999999,0.29,42.726188,-70.983328,2017
01834,23000422,1337626,8.881,0.516,42.7539,-71.015935,2017
01835,20231060,2291968,7.811,0.885,42.751233,-71.0943,2017
01840,1290418,200629,0.498,0.077,42.706763,-71.160403,2017
01841,7998544,464106,3.088,0.179,42.712015,-71.164873,2017
01843,8733380,630617,3.372,0.243,42.689974,-71.160383,2017
01844,57523295,2026687,22.21,0.7829999999999999,42.742526,-71.179149,2017
01845,68071736,3711232,26.283,1.433,42.673909,-71.091334,2017
01850,3521441,305903,1.36,0.11800000000000001,42.656045,-71.303309,2017
01851,8648794,116111,3.339,0.045,42.627812,-71.33533,2017
01852,12830680,627317,4.954,0.242,42.632971999999995,-71.295613,2017
01854,10190205,1393282,3.9339999999999997,0.5379999999999999,42.649481,-71.348229,2017
01860,22002287,1031929,8.495,0.39799999999999996,42.838603000000006,-71.011997,2017
01862,23932088,1076076,9.24,0.415,42.578542999999996,-71.295592,2017
01863,11964688,841576,4.62,0.325,42.63378,-71.38946999999999,2017
01864,34018344,942984,13.135,0.364,42.578222,-71.084398,2017
01867,25783297,37035,9.955,0.013999999999999999,42.535183,-71.105423,2017
01876,52994457,933248,20.461,0.36,42.611801,-71.227571,2017
01879,43521843,3642315,16.804000000000002,1.406,42.667761999999996,-71.42882,2017
01880,17894085,1396459,6.909,0.539,42.501523999999996,-71.067489,2017
01886,78334902,2896637,30.245,1.1179999999999999,42.585541,-71.44025,2017
01887,43964358,469152,16.975,0.18100000000000002,42.564646999999994,-71.164516,2017
01890,15629758,811600,6.035,0.313,42.452752000000004,-71.144319,2017
01901,641319,68752,0.248,0.027000000000000003,42.460419,-70.94637900000001,2017
01902,6223953,235927,2.403,0.091,42.471039000000005,-70.941535,2017
01904,11712243,1303818,4.522,0.503,42.492456,-70.97393000000001,2017
01905,9215126,1194005,3.5580000000000003,0.461,42.465998,-70.975792,2017
01906,27966373,2599523,10.798,1.004,42.468432,-71.01394599999999,2017
01907,7860398,1107034,3.035,0.42700000000000005,42.474145,-70.90659699999999,2017
01908,2708895,3558667,1.046,1.374,42.428256,-70.926041,2017
01913,31782255,3783180,12.270999999999999,1.4609999999999999,42.851293,-70.95581,2017
01915,39081916,3958466,15.09,1.528,42.570665000000005,-70.867583,2017
01921,60991474,2202473,23.549,0.85,42.683108000000004,-71.01833,2017
01922,24845066,774070,9.593,0.299,42.757313,-70.914241,2017
01923,34173651,2374949,13.195,0.917,42.574174,-70.95051600000001,2017
01929,36167008,5379258,13.964,2.077,42.64042,-70.77117199999999,2017
01930,67853272,13990373,26.198,5.402,42.61991,-70.681824,2017
01937,189212,0,0.073,0.0,42.585723,-70.98405100000001,2017
01938,78799875,13687573,30.425,5.285,42.683859999999996,-70.84266600000001,2017
01940,27313916,1711220,10.546,0.6609999999999999,42.534146,-71.038333,2017
01944,23899472,3211684,9.228,1.24,42.576636,-70.767154,2017
01945,11353796,8806283,4.3839999999999995,3.4,42.501021,-70.858841,2017
01949,34821765,2702320,13.445,1.043,42.606666,-71.010316,2017
01950,21625346,5972793,8.35,2.306,42.812358,-70.89109499999999,2017
01951,35658682,6837541,13.767999999999999,2.64,42.773351,-70.850211,2017
01952,39817692,6263855,15.374,2.418,42.844794,-70.841499,2017
01960,41467196,1461552,16.011,0.564,42.534279,-70.969782,2017
01966,18108068,4166180,6.992000000000001,1.609,42.640715,-70.620248,2017
01969,45297604,4371212,17.49,1.6880000000000002,42.720873,-70.89121999999999,2017
01970,21008348,14198303,8.111,5.482,42.524435,-70.870859,2017
01982,36720108,1913528,14.177999999999999,0.7390000000000001,42.626222999999996,-70.85723,2017
01983,30835730,2343650,11.905999999999999,0.905,42.641379,-70.94344,2017
01984,19837004,1248262,7.659,0.48200000000000004,42.600633,-70.883303,2017
01985,34828193,3308943,13.447000000000001,1.278,42.799565,-70.964428,2017
02019,47511671,1427981,18.344,0.551,42.076682,-71.47449,2017
02021,48657831,2116781,18.787,0.8170000000000001,42.175737,-71.125385,2017
02025,25346343,2758669,9.786,1.065,42.236444,-70.814309,2017
02026,26522883,1061991,10.241,0.41,42.246871999999996,-71.179462,2017
02030,39155536,824634,15.118,0.318,42.234159999999996,-71.291167,2017
02032,6057759,155224,2.339,0.06,42.156882,-71.216187,2017
02035,51406734,2593382,19.848,1.001,42.061338,-71.245802,2017
02038,68989529,1014471,26.636999999999997,0.392,42.084858000000004,-71.41057099999999,2017
02043,57442010,2272033,22.178,0.877,42.216097999999995,-70.88127,2017
02045,6894503,14225172,2.662,5.492000000000001,42.292253,-70.923919,2017
02047,619345,21837,0.239,0.008,42.133914000000004,-70.686037,2017
02048,52060526,830936,20.101,0.321,42.017302,-71.21641,2017
02050,75322269,10899223,29.081999999999997,4.208,42.115139,-70.71033100000001,2017
02052,37304674,607719,14.402999999999999,0.235,42.184599,-71.305307,2017
02053,29900279,344079,11.545,0.133,42.156203000000005,-71.43034499999999,2017
02054,31170651,604210,12.035,0.233,42.173103000000005,-71.36375600000001,2017
02056,38500655,1289284,14.865,0.498,42.113664,-71.33755500000001,2017
02061,54245117,845446,20.944000000000003,0.326,42.164569,-70.818844,2017
02062,26822291,427715,10.356,0.165,42.187364,-71.195971,2017
02066,43852604,5682764,16.932000000000002,2.194,42.202273,-70.758184,2017
02067,58731261,2469581,22.676,0.9540000000000001,42.1076,-71.181828,2017
02071,2513323,33448,0.97,0.013000000000000001,42.103425,-71.273589,2017
02072,41668554,969178,16.088,0.374,42.119006,-71.10365,2017
02081,46411767,1426132,17.92,0.551,42.14669,-71.27053199999999,2017
02090,28220344,750982,10.895999999999999,0.29,42.219645,-71.216768,2017
02093,56219578,2341419,21.706999999999997,0.904,42.052671000000004,-71.356858,2017
02108,353039,0,0.136,0.0,42.357757,-71.064897,2017
02109,451168,292691,0.174,0.113,42.367032,-71.050493,2017
02110,477072,234496,0.184,0.091,42.361962,-71.04784599999999,2017
02111,699955,43757,0.27,0.017,42.350518,-71.059077,2017
02113,259756,0,0.1,0.0,42.365331,-71.055233,2017
02114,1162702,296490,0.449,0.114,42.363174,-71.068646,2017
02115,1833364,103604,0.708,0.04,42.337105,-71.105696,2017
02116,1633317,265681,0.631,0.10300000000000001,42.350578999999996,-71.076397,2017
02118,2839686,4897,1.0959999999999999,0.002,42.337582,-71.070482,2017
02119,4137556,0,1.598,0.0,42.324028999999996,-71.08501700000001,2017
02120,1607482,0,0.621,0.0,42.33209,-71.09654499999999,2017
02121,4520353,23476,1.745,0.009000000000000001,42.306267,-71.085897,2017
02122,5270568,1632378,2.035,0.63,42.291413,-71.042158,2017
02124,7758288,201636,2.995,0.078,42.285804999999996,-71.070571,2017
02125,5522670,799277,2.1319999999999997,0.309,42.315682,-71.055555,2017
02126,5390651,56395,2.081,0.022000000000000002,42.274227,-71.09742299999999,2017
02127,5239738,1589877,2.023,0.614,42.334992,-71.03909300000001,2017
02128,12563923,2950009,4.851,1.139,42.361203,-71.00705,2017
02129,3499233,1257507,1.351,0.486,42.379657,-71.061487,2017
02130,8635266,328430,3.3339999999999996,0.127,42.309174,-71.113835,2017
02131,6699887,12766,2.5869999999999997,0.005,42.284333000000004,-71.126228,2017
02132,11809500,223980,4.56,0.086,42.280454999999996,-71.162017,2017
02134,3435160,117712,1.3259999999999998,0.045,42.358016,-71.128608,2017
02135,6823679,572901,2.635,0.221,42.349688,-71.153964,2017
02136,11893615,280363,4.592,0.10800000000000001,42.255083,-71.12921999999999,2017
02138,7097657,838958,2.74,0.324,42.379637,-71.135152,2017
02139,4034617,364769,1.558,0.141,42.362986,-71.103353,2017
02140,2990308,53979,1.155,0.021,42.392157,-71.133996,2017
02141,1665738,28176,0.643,0.011000000000000001,42.3703,-71.08256,2017
02142,719893,575305,0.278,0.222,42.361471,-71.081994,2017
02143,3998309,0,1.544,0.0,42.381405,-71.096711,2017
02144,2800703,12780,1.081,0.005,42.399654999999996,-71.12255,2017
02145,3615597,229489,1.396,0.08900000000000001,42.391577000000005,-71.08991,2017
02148,13067430,98217,5.045,0.038,42.42938,-71.058706,2017
02149,8866574,636032,3.423,0.24600000000000002,42.405938,-71.054649,2017
02150,5726661,638178,2.211,0.24600000000000002,42.396824,-71.031348,2017
02151,15191047,3296045,5.865,1.273,42.41829,-71.001251,2017
02152,5108545,3080478,1.972,1.189,42.373055,-70.974807,2017
02155,21227527,1473857,8.196,0.569,42.423840000000006,-71.10767299999999,2017
02163,256728,32166,0.099,0.012,42.365915,-71.12217700000001,2017
02169,23234166,3791958,8.971,1.464,42.248385999999996,-71.002279,2017
02170,5394352,186181,2.083,0.07200000000000001,42.266415,-71.015576,2017
02171,6351390,4951337,2.452,1.912,42.293327000000005,-71.01819300000001,2017
02176,12127207,219967,4.6819999999999995,0.085,42.455723,-71.05901899999999,2017
02180,15577519,1633930,6.015,0.631,42.474208000000004,-71.097665,2017
02184,35617094,2103744,13.752,0.812,42.206188,-71.00232,2017
02186,33711481,772291,13.015999999999998,0.298,42.241557,-71.082432,2017
02188,9632918,378898,3.719,0.146,42.204578999999995,-70.957753,2017
02189,9858679,922282,3.806,0.35600000000000004,42.209781,-70.92817600000001,2017
02190,18414918,1374552,7.11,0.531,42.166731,-70.952363,2017
02191,5241514,2722697,2.024,1.051,42.243453,-70.942033,2017
02199,148225,0,0.057,0.0,42.347476,-71.082035,2017
02203,82171,0,0.032,0.0,42.360588,-71.058737,2017
02210,2488785,1315291,0.961,0.508,42.347471999999996,-71.039271,2017
02215,1981390,277701,0.765,0.107,42.347635,-71.103082,2017
02301,32208283,441561,12.436,0.17,42.078371000000004,-71.042304,2017
02302,23001975,65563,8.881,0.025,42.088907,-70.998375,2017
02322,11115306,639905,4.292,0.247,42.132461,-71.054013,2017
02324,70568070,2907453,27.246,1.123,41.972376000000004,-70.978773,2017
02330,96625591,6258473,37.306999999999995,2.416,41.875178999999996,-70.74671500000001,2017
02332,61452118,10683150,23.726999999999997,4.125,42.044307,-70.70604499999999,2017
02333,44570802,842755,17.209,0.325,42.037278,-70.94045899999999,2017
02338,41364648,3667098,15.970999999999998,1.416,42.002634,-70.86370600000001,2017
02339,40234557,244425,15.535,0.094,42.122956,-70.85631,2017
02341,38902840,1851421,15.02,0.715,42.050239000000005,-70.867359,2017
02343,18155430,280242,7.01,0.10800000000000001,42.140346,-70.997861,2017
02346,178290218,8194445,68.83800000000001,3.1639999999999997,41.878004,-70.86926700000001,2017
02347,77154997,16930257,29.79,6.537000000000001,41.834412,-70.957166,2017
02351,25048843,592945,9.671,0.22899999999999998,42.119966999999995,-70.957211,2017
02356,35510067,819225,13.710999999999999,0.316,42.060532,-71.119676,2017
02357,1246201,53728,0.48100000000000004,0.021,42.054978000000006,-71.080651,2017
02359,56414652,4586637,21.781999999999996,1.771,42.067803999999995,-70.805713,2017
02360,247287344,34105751,95.478,13.168,41.882062,-70.631289,2017
02364,48297992,2901408,18.648,1.12,41.987196000000004,-70.74194200000001,2017
02366,2451504,69606,0.9470000000000001,0.027000000000000003,41.850984000000004,-70.654984,2017
02367,38023286,1099164,14.681,0.424,41.9591,-70.80275300000001,2017
02368,26090650,1519173,10.074,0.5870000000000001,42.176092,-71.05204300000001,2017
02370,26721154,217610,10.317,0.084,42.130399,-70.910615,2017
02375,37730993,357550,14.568,0.138,42.005653,-71.078019,2017
02379,39686486,913622,15.323,0.353,42.021617,-71.026717,2017
02382,17963922,59307,6.936,0.023,42.078974,-70.93939,2017
02420,17050115,127055,6.582999999999999,0.049,42.457055,-71.215464,2017
02421,25506285,416287,9.847999999999999,0.161,42.438547,-71.239573,2017
02445,6743712,118344,2.6039999999999996,0.046,42.325483,-71.13504499999999,2017
02446,3333461,11996,1.287,0.005,42.343499,-71.122244,2017
02451,14307855,1826449,5.524,0.705,42.397825,-71.255701,2017
02452,9588314,87629,3.702,0.034,42.392721,-71.213532,2017
02453,9071556,738640,3.503,0.285,42.369541999999996,-71.240513,2017
02457,413238,0,0.16,0.0,42.299388,-71.274242,2017
02458,5179032,79083,2.0,0.031,42.353584999999995,-71.188192,2017
02459,12961549,255115,5.004,0.099,42.314778999999994,-71.192017,2017
02460,3480936,22012,1.344,0.008,42.351824,-71.20849,2017
02461,3767375,41434,1.455,0.016,42.317362,-71.206508,2017
02462,1367330,58332,0.528,0.023,42.328708,-71.2559,2017
02464,1460811,23675,0.564,0.009000000000000001,42.312975,-71.218882,2017
02465,5807605,1401,2.242,0.001,42.348912,-71.22633,2017
02466,4634932,206791,1.79,0.08,42.344457,-71.24861700000001,2017
02467,12618382,142369,4.872,0.055,42.314321,-71.152778,2017
02468,3837746,56178,1.482,0.022000000000000002,42.328553,-71.22953000000001,2017
02472,10439294,344160,4.031000000000001,0.133,42.369451,-71.177925,2017
02474,7901133,690224,3.051,0.266,42.420949,-71.15637,2017
02476,5420031,191590,2.093,0.07400000000000001,42.415637,-71.17567,2017
02478,12026914,183393,4.644,0.071,42.395317,-71.180284,2017
02481,14610692,251042,5.641,0.09699999999999999,42.311946999999996,-71.27551700000001,2017
02482,10909024,1043141,4.212,0.40299999999999997,42.293099,-71.298535,2017
02492,24678287,874393,9.527999999999999,0.33799999999999997,42.276029,-71.24454300000001,2017
02493,43553872,1338250,16.816,0.517,42.360502000000004,-71.303433,2017
02494,7165811,221655,2.767,0.086,42.299490000000006,-71.232519,2017
02532,36958834,6867297,14.27,2.6510000000000002,41.751759,-70.59755200000001,2017
02534,5923738,1492827,2.287,0.5760000000000001,41.668942,-70.619407,2017
02535,63120517,65878016,24.371,25.436,41.337961,-70.761674,2017
02536,71676332,9035732,27.674,3.489,41.596305,-70.56746700000001,2017
02537,31606612,1323314,12.203,0.511,41.728421000000004,-70.43581,2017
02538,11759089,1201019,4.54,0.46399999999999997,41.777363,-70.642228,2017
02539,69445833,53089122,26.813000000000002,20.498,41.377655,-70.52208,2017
02540,27756712,4540829,10.717,1.7530000000000001,41.573881,-70.632049,2017
02542,79586086,127974,30.728,0.049,41.707839,-70.54552,2017
02543,25725547,52348180,9.933,20.212,41.478974,-70.766911,2017
02553,636144,1769251,0.24600000000000002,0.6829999999999999,41.712526000000004,-70.620747,2017
02554,104371117,42439853,40.298,16.386,41.291072,-70.093329,2017
02556,10012039,1185580,3.866,0.45799999999999996,41.639445,-70.624515,2017
02557,18612825,11175880,7.186,4.315,41.441713,-70.576143,2017
02558,3183298,2714451,1.229,1.048,41.745017,-70.653513,2017
02559,13032619,3840929,5.032,1.483,41.690243,-70.616283,2017
02561,1591747,218387,0.615,0.084,41.766737,-70.540595,2017
02562,8730844,782396,3.3710000000000004,0.302,41.787209000000004,-70.526717,2017
02563,34225433,2716367,13.215,1.0490000000000002,41.728137,-70.476549,2017
02564,14885974,2816833,5.747999999999999,1.088,41.271934,-69.984415,2017
02568,17230818,10109868,6.653,3.903,41.458608,-70.613479,2017
02571,51521362,12466831,19.893,4.813,41.761187,-70.695991,2017
02575,64746020,11034096,24.999000000000002,4.26,41.400252,-70.65693399999999,2017
02576,25202386,1098127,9.731,0.424,41.772221,-70.762948,2017
02584,174589,0,0.067,0.0,41.258845,-70.007333,2017
02601,22258203,2151636,8.594,0.831,41.657961,-70.29809300000001,2017
02630,10385647,5225393,4.01,2.0180000000000002,41.706756,-70.31249,2017
02631,57061256,7070708,22.031,2.73,41.747513,-70.066223,2017
02632,18957575,3780155,7.32,1.46,41.659096999999996,-70.346877,2017
02633,19567166,12630852,7.555,4.877,41.689734,-69.972126,2017
02635,14346631,2809147,5.539,1.085,41.624054,-70.439397,2017
02637,1812593,77849,0.7,0.03,41.705726,-70.270928,2017
02638,15369523,1419389,5.934,0.5479999999999999,41.730228000000004,-70.19739799999999,2017
02639,7187058,934597,2.775,0.361,41.668067,-70.136979,2017
02641,5399951,589494,2.085,0.228,41.751246,-70.153472,2017
02642,35952268,8936222,13.880999999999998,3.45,41.841331,-69.977436,2017
02643,4905161,4656669,1.8940000000000001,1.798,41.797777,-69.937327,2017
02644,9222894,569789,3.5610000000000004,0.22,41.683488,-70.510786,2017
02645,43104079,4606789,16.643,1.7790000000000001,41.71105,-70.057613,2017
02646,7798642,801404,3.011,0.309,41.670596,-70.071449,2017
02647,1226878,477502,0.474,0.184,41.630127,-70.310144,2017
02648,24027332,2665940,9.277000000000001,1.0290000000000001,41.670946,-70.41537,2017
02649,60223543,10626567,23.252,4.103,41.616801,-70.49009699999999,2017
02650,3745054,725516,1.446,0.28,41.701947,-69.961375,2017
02651,186321,0,0.07200000000000001,0.0,41.875046999999995,-70.003438,2017
02652,20715926,6478250,7.997999999999999,2.501,42.049534,-70.094987,2017
02653,31268727,13574805,12.073,5.2410000000000005,41.769125,-69.97358,2017
02655,16911162,4559312,6.529,1.76,41.627984000000005,-70.392013,2017
02657,25046220,12765874,9.67,4.928999999999999,42.059829,-70.200407,2017
02659,5304137,608838,2.048,0.235,41.681465,-70.023537,2017
02660,19968012,1370029,7.71,0.529,41.707699,-70.15856,2017
02663,3658748,2870102,1.413,1.1079999999999999,41.894444,-70.01218,2017
02664,17965368,2264162,6.936,0.8740000000000001,41.674727000000004,-70.19564799999999,2017
02666,32936956,4798274,12.717,1.8530000000000002,41.99078,-70.045714,2017
02667,48233132,16144935,18.623,6.234,41.921997,-70.023356,2017
02668,39334859,6105829,15.187000000000001,2.3569999999999998,41.716208,-70.363097,2017
02669,2421664,429153,0.935,0.166,41.66668,-69.989694,2017
02670,5402747,1682778,2.086,0.65,41.660103,-70.170681,2017
02671,5215480,314669,2.0140000000000002,0.121,41.670839,-70.1134,2017
02672,1280229,118006,0.494,0.046,41.6357,-70.313634,2017
02673,25867507,6815786,9.988,2.6319999999999997,41.655712,-70.24704399999999,2017
02675,23382728,1923995,9.027999999999999,0.743,41.704155,-70.231801,2017
02702,43481932,2929543,16.788,1.131,41.785113,-71.05904699999999,2017
02703,69365961,2577259,26.781999999999996,0.995,41.931653000000004,-71.294503,2017
